GPS TOW (s), GPS Week, Latitude (deg), Longitude (deg), Ellipsoid Height (m), ECEF X (m), ECEF Y (m), ECEF Z (m), Roll (deg), Pitch (deg), Heading (deg), Velocity X (m/s), Velocity Y (m/s), Velocity Z (m/s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Angular rate X (rad/s), Angular rate Y (rad/s), Angular rate Z (rad/s)
273385.20, 2032, 35.62934083, 139.78711061, 44.7496, -3963424.8310, 3350882.3145, 3694867.5865, -1.365200, 1.547250, 330.597663, -0.895000, 1.709000, 0.013000, 0.89085100, -0.45346800, 0.72433000, -0.00931100000, 0.01387800000, 0.06408200000
273385.30, 2032, 35.62934240, 139.78710960, 44.7519, -3963424.6965, 3350882.3200, 3694867.7287, -1.433930, 1.684369, 330.988178, -0.939000, 1.759000, 0.037000, 0.75029600, 0.71573900, -0.74993800, -0.02881100000, 0.02346800000, 0.06397900000
273385.40, 2032, 35.62934403, 139.78710854, 44.7554, -3963424.5563, 3350882.3268, 3694867.8781, -1.603449, 1.711818, 331.296383, -0.966000, 1.864000, 0.044000, 0.53565500, 0.18390600, -0.20325100, -0.02470900000, -0.00974400000, 0.04910100000
273385.50, 2032, 35.62934574, 139.78710749, 44.7594, -3963424.4127, 3350882.3302, 3694868.0348, -1.646025, 1.638152, 331.594189, -0.941000, 1.941000, 0.041000, 0.44173400, 0.13469700, -0.12990900, 0.00430300000, -0.01686900000, 0.05628700000
273385.60, 2032, 35.62934751, 139.78710646, 44.7639, -3963424.2681, 3350882.3299, 3694868.1969, -1.601460, 1.582749, 331.939711, -0.924000, 1.990000, 0.049000, 0.42726600, 0.06349600, 0.29873000, 0.01023900000, -0.00647200000, 0.06358100000
273385.70, 2032, 35.62934932, 139.78710545, 44.7681, -3963424.1216, 3350882.3269, 3694868.3629, -1.503686, 1.591852, 332.326369, -0.931000, 2.037000, 0.041000, 0.74446200, 0.22783300, 0.05465000, 0.01513800000, 0.00637000000, 0.06803300000
273385.80, 2032, 35.62935119, 139.78710440, 44.7715, -3963423.9704, 3350882.3234, 3694868.5329, -1.436799, 1.628327, 332.691924, -0.970000, 2.102000, 0.033000, 0.62589200, 0.15446800, -0.02524000, 0.00629600000, 0.00247800000, 0.06072300000
273385.90, 2032, 35.62935311, 139.78710331, 44.7746, -3963423.8138, 3350882.3202, 3694868.7079, -1.410994, 1.637817, 333.030685, -1.003000, 2.165000, 0.036000, 0.77777500, 0.07396700, -0.03229600, 0.00069100000, 0.00036900000, 0.05753200000
273386.00, 2032, 35.62935508, 139.78710219, 44.7788, -3963423.6538, 3350882.3174, 3694868.8882, -1.397650, 1.677577, 333.347527, -1.020000, 2.223000, 0.047000, 0.87948700, 0.32373800, 0.09307300, 0.00521700000, 0.00710900000, 0.05323300000
273386.10, 2032, 35.62935711, 139.78710105, 44.7832, -3963423.4896, 3350882.3139, 3694869.0740, -1.358629, 1.721173, 333.617055, -1.047000, 2.290000, 0.047000, 0.38035800, 0.27395600, -0.16821700, 0.00648100000, 0.00652400000, 0.04065000000
273386.20, 2032, 35.62935921, 139.78709987, 44.7874, -3963423.3200, 3350882.3101, 3694869.2653, -1.326416, 1.732233, 333.815244, -1.087000, 2.359000, 0.047000, 0.64531500, 0.12985900, -0.05654000, 0.00355600000, -0.00066600000, 0.02962200000
273386.30, 2032, 35.62936135, 139.78709867, 44.7922, -3963423.1467, 3350882.3062, 3694869.4616, -1.256095, 1.761569, 333.973087, -1.095000, 2.411000, 0.049000, 0.70046800, 0.05996300, -0.00842900, 0.01483600000, 0.00671500000, 0.02650600000
273386.40, 2032, 35.62936354, 139.78709743, 44.7978, -3963422.9697, 3350882.3033, 3694869.6624, -1.235151, 1.786813, 334.110443, -1.147000, 2.459000, 0.067000, 0.91661800, 0.05643200, -0.05991200, -0.00390100000, 0.00072300000, 0.02117700000
273386.50, 2032, 35.62936578, 139.78709615, 44.8035, -3963422.7880, 3350882.3015, 3694869.8674, -1.224873, 1.787132, 334.226351, -1.173000, 2.511000, 0.052000, 0.59136200, 0.06692100, 0.23173800, 0.00689800000, -0.00063000000, 0.01944800000
273386.60, 2032, 35.62936806, 139.78709484, 44.8088, -3963422.6020, 3350882.3002, 3694870.0759, -1.232330, 1.800291, 334.321264, -1.208000, 2.547000, 0.063000, 0.42511200, 0.11140100, -0.05620500, -0.00943700000, 0.00522300000, 0.01378000000
273386.70, 2032, 35.62937038, 139.78709350, 44.8139, -3963422.4123, 3350882.2985, 3694870.2884, -1.246460, 1.804468, 334.378757, -1.215000, 2.604000, 0.055000, 0.33364300, 0.00160100, -0.07307700, 0.00420400000, 0.00216300000, 0.00781200000
273386.80, 2032, 35.62937274, 139.78709215, 44.8196, -3963422.2202, 3350882.2961, 3694870.5049, -1.199750, 1.832706, 334.420523, -1.237000, 2.643000, 0.062000, 0.14728500, -0.13990400, -0.10381600, 0.00556300000, 0.00580500000, 0.00640000000
273386.90, 2032, 35.62937515, 139.78709077, 44.8254, -3963422.0243, 3350882.2945, 3694870.7250, -1.172571, 1.843855, 334.427108, -1.268000, 2.700000, 0.052000, 0.41430700, -0.01444900, -0.15593900, 0.00947400000, -0.00396400000, -0.00476000000
273387.00, 2032, 35.62937759, 139.78708935, 44.8311, -3963421.8242, 3350882.2936, 3694870.9488, -1.127416, 1.831741, 334.363508, -1.296000, 2.742000, 0.056000, 0.45633600, -0.08225200, -0.04609900, 0.01279900000, -0.00529800000, -0.01506900000
273387.10, 2032, 35.62938007, 139.78708790, 44.8372, -3963421.6211, 3350882.2937, 3694871.1756, -1.089575, 1.828501, 334.283054, -1.331000, 2.766000, 0.057000, 0.35753300, -0.12095000, -0.05871300, 0.00308600000, -0.00339500000, -0.01248800000
273387.20, 2032, 35.62938257, 139.78708642, 44.8432, -3963421.4143, 3350882.2953, 3694871.4049, -1.102406, 1.806515, 334.214273, -1.365000, 2.799000, 0.062000, 0.31561900, -0.03483100, -0.08359200, -0.00380200000, -0.00604800000, -0.01235500000
273387.30, 2032, 35.62938510, 139.78708489, 44.8497, -3963421.2045, 3350882.2984, 3694871.6368, -1.141832, 1.785936, 334.150663, -1.397000, 2.829000, 0.059000, 0.25874300, -0.34203400, -0.10278500, -0.00564000000, -0.00767900000, -0.01061900000
273387.40, 2032, 35.62938766, 139.78708335, 44.8561, -3963420.9916, 3350882.3017, 3694871.8717, -1.170778, 1.762252, 334.070618, -1.413000, 2.859000, 0.074000, 0.18732700, 0.08921000, -0.14275800, -0.01081300000, -0.00108800000, -0.01842900000
273387.50, 2032, 35.62939026, 139.78708178, 44.8626, -3963420.7759, 3350882.3051, 3694872.1096, -1.216254, 1.740102, 333.961440, -1.425000, 2.901000, 0.065000, 0.57962400, -0.06212500, 0.12691000, -0.00166700000, -0.00349600000, -0.01742900000
273387.60, 2032, 35.62939289, 139.78708021, 44.8689, -3963420.5580, 3350882.3076, 3694872.3504, -1.189772, 1.718061, 333.873232, -1.433000, 2.932000, 0.072000, 0.43337500, 0.09525800, 0.27621300, 0.00628100000, 0.00061400000, -0.01475300000
273387.70, 2032, 35.62939555, 139.78707862, 44.8758, -3963420.3378, 3350882.3105, 3694872.5941, -1.160976, 1.708336, 333.791141, -1.457000, 2.968000, 0.069000, 0.49800700, 0.01293500, -0.10767700, 0.00268000000, -0.00330500000, -0.01418900000
273387.80, 2032, 35.62939823, 139.78707700, 44.8821, -3963420.1145, 3350882.3137, 3694872.8400, -1.144489, 1.686756, 333.699254, -1.473000, 3.002000, 0.058000, 0.16324800, -0.21499800, 0.21026500, 0.00959000000, -0.00465800000, -0.01693100000
273387.90, 2032, 35.62940094, 139.78707535, 44.8889, -3963419.8890, 3350882.3183, 3694873.0879, -1.137989, 1.700517, 333.605216, -1.517000, 3.008000, 0.070000, 0.38753400, -0.11615600, 0.22300300, -0.00806000000, 0.00364300000, -0.01578400000
273388.00, 2032, 35.62940366, 139.78707366, 44.8950, -3963419.6591, 3350882.3250, 3694873.3372, -1.185465, 1.691666, 333.492573, -1.552000, 3.041000, 0.060000, 0.23619200, 0.15127900, -0.18752200, -0.00536100000, -0.00257300000, -0.02430200000
273388.10, 2032, 35.62940641, 139.78707193, 44.9014, -3963419.4262, 3350882.3332, 3694873.5890, -1.231515, 1.671129, 333.338017, -1.576000, 3.067000, 0.070000, 0.53336900, -0.18359500, 0.04556000, -0.00810500000, -0.00220000000, -0.02709700000
273388.20, 2032, 35.62940918, 139.78707018, 44.9083, -3963419.1914, 3350882.3421, 3694873.8429, -1.292040, 1.655719, 333.192606, -1.588000, 3.089000, 0.070000, -0.00327100, -0.07279900, 0.11030200, -0.00480400000, -0.00072700000, -0.02307000000
273388.30, 2032, 35.62941197, 139.78706842, 44.9155, -3963418.9555, 3350882.3507, 3694874.0988, -1.291990, 1.679708, 333.069041, -1.592000, 3.098000, 0.086000, 0.20384400, -0.17258900, -0.04508900, 0.00189500000, 0.01433000000, -0.02080000000
273388.40, 2032, 35.62941479, 139.78706665, 44.9227, -3963418.7174, 3350882.3597, 3694874.3570, -1.291935, 1.694932, 332.932773, -1.615000, 3.144000, 0.074000, 0.34803700, 0.07181300, -0.12919300, 0.00296000000, 0.00037500000, -0.02569800000
273388.50, 2032, 35.62941763, 139.78706486, 44.9301, -3963418.4772, 3350882.3690, 3694874.6171, -1.274486, 1.723589, 332.798408, -1.633000, 3.145000, 0.083000, 0.03888300, -0.32672200, -0.13940500, 0.00070500000, 0.01275100000, -0.02133600000
273388.60, 2032, 35.62942048, 139.78706304, 44.9370, -3963418.2342, 3350882.3793, 3694874.8787, -1.268813, 1.724635, 332.674883, -1.661000, 3.178000, 0.077000, 0.15227200, -0.29348800, -0.24739500, 0.00040300000, 0.00128800000, -0.02156900000
273388.70, 2032, 35.62942335, 139.78706120, 44.9442, -3963417.9891, 3350882.3909, 3694875.1417, -1.273476, 1.731817, 332.557005, -1.679000, 3.189000, 0.072000, 0.22668900, -0.10766200, 0.22814700, 0.00140900000, 0.00603600000, -0.01884300000
273388.80, 2032, 35.62942623, 139.78705934, 44.9519, -3963417.7431, 3350882.4033, 3694875.4060, -1.267779, 1.785883, 332.432004, -1.691000, 3.208000, 0.078000, 0.40411800, -0.11409300, -0.07706700, 0.00122800000, 0.00961700000, -0.02428700000
273388.90, 2032, 35.62942914, 139.78705748, 44.9592, -3963417.4954, 3350882.4145, 3694875.6721, -1.223060, 1.813715, 332.298970, -1.680000, 3.240000, 0.065000, -0.37026100, 0.08010100, -0.18838000, 0.01753000000, -0.00091200000, -0.02045300000
273389.00, 2032, 35.62943206, 139.78705562, 44.9655, -3963417.2469, 3350882.4245, 3694875.9390, -1.126322, 1.790647, 332.183479, -1.683000, 3.237000, 0.063000, -0.30581500, -0.00529900, 0.17532600, 0.01625800000, -0.00631600000, -0.02058700000
273389.10, 2032, 35.62943496, 139.78705376, 44.9719, -3963416.9986, 3350882.4354, 3694876.2047, -1.051273, 1.756918, 332.069256, -1.691000, 3.212000, 0.062000, -0.02988400, 0.00691200, 0.04953600, 0.01218700000, -0.00685100000, -0.01956400000
273389.20, 2032, 35.62943784, 139.78705189, 44.9783, -3963416.7507, 3350882.4483, 3694876.4681, -1.018014, 1.709690, 331.955148, -1.706000, 3.183000, 0.067000, 0.00813800, -0.02785000, -0.05563400, 0.00320500000, -0.00694600000, -0.02128300000
273389.30, 2032, 35.62944069, 139.78705000, 44.9857, -3963416.5041, 3350882.4636, 3694876.7297, -1.020185, 1.688731, 331.832069, -1.713000, 3.156000, 0.078000, -0.05970600, 0.10519100, 0.17756100, -0.00170300000, -0.00260700000, -0.02118900000
273389.40, 2032, 35.62944353, 139.78704811, 44.9932, -3963416.2580, 3350882.4801, 3694876.9900, -1.051324, 1.663493, 331.707581, -1.714000, 3.139000, 0.081000, -0.34389500, -0.02972200, -0.22975200, -0.00507200000, -0.00135500000, -0.02188800000
273389.50, 2032, 35.62944637, 139.78704622, 45.0003, -3963416.0122, 3350882.4959, 3694877.2498, -1.059104, 1.615724, 331.582186, -1.705000, 3.147000, 0.069000, -0.17928800, 0.09570600, 0.00454800, 0.00224100000, -0.01182800000, -0.02239700000
273389.60, 2032, 35.62944920, 139.78704435, 45.0068, -3963415.7670, 3350882.5103, 3694877.5092, -0.993877, 1.554669, 331.450387, -1.682000, 3.142000, 0.068000, 0.03157700, 0.07468500, 0.38796200, 0.01617000000, -0.00520900000, -0.02360600000
273389.70, 2032, 35.62945202, 139.78704249, 45.0134, -3963415.5229, 3350882.5249, 3694877.7675, -0.926171, 1.539858, 331.324614, -1.694000, 3.121000, 0.064000, -0.03662700, -0.40403700, -0.11715600, 0.00997700000, -0.00203700000, -0.01999900000
273389.80, 2032, 35.62945483, 139.78704061, 45.0191, -3963415.2782, 3350882.5404, 3694878.0242, -0.868996, 1.515453, 331.216379, -1.710000, 3.115000, 0.054000, 0.10827900, -0.16091400, -0.00898300, 0.00687700000, -0.00646300000, -0.01878000000
273389.90, 2032, 35.62945763, 139.78703871, 45.0254, -3963415.0329, 3350882.5585, 3694878.2800, -0.879440, 1.491583, 331.107400, -1.736000, 3.113000, 0.051000, -0.00541300, -0.30984400, -0.27289200, -0.00196800000, -0.01425700000, -0.01812000000
273390.00, 2032, 35.62946042, 139.78703680, 45.0321, -3963414.7870, 3350882.5782, 3694878.5358, -0.923759, 1.461765, 330.998704, -1.746000, 3.088000, 0.078000, -0.26091200, -0.08958200, -0.05970400, -0.01194300000, -0.00066600000, -0.02101100000
273390.10, 2032, 35.62946321, 139.78703488, 45.0386, -3963414.5410, 3350882.5979, 3694878.7913, -0.942943, 1.437651, 330.869861, -1.737000, 3.096000, 0.062000, 0.52364200, -0.06690300, -0.06734700, -0.00019800000, -0.00438100000, -0.02361500000
273390.20, 2032, 35.62946600, 139.78703297, 45.0442, -3963414.2956, 3350882.6163, 3694879.0457, -0.910761, 1.416880, 330.744642, -1.729000, 3.088000, 0.043000, -0.04221500, -0.12427700, 0.11212000, 0.00316600000, -0.00729300000, -0.02081700000
273390.30, 2032, 35.62946876, 139.78703108, 45.0505, -3963414.0526, 3350882.6354, 3694879.2982, -0.875753, 1.470271, 330.633838, -1.714000, 3.049000, 0.067000, 0.08405200, -0.23857700, -0.22263100, 0.00733500000, 0.01228200000, -0.01736500000
273390.40, 2032, 35.62947151, 139.78702918, 45.0569, -3963413.8096, 3350882.6556, 3694879.5498, -0.851057, 1.515757, 330.535455, -1.737000, 3.055000, 0.060000, -0.21959900, -0.08381900, 0.03883500, 0.00062100000, 0.00332600000, -0.01681100000
273390.50, 2032, 35.62947426, 139.78702725, 45.0636, -3963413.5649, 3350882.6777, 3694879.8022, -0.869193, 1.532197, 330.432031, -1.768000, 3.067000, 0.065000, 0.43502700, -0.32815500, 0.12341200, -0.00764400000, -0.00164700000, -0.01932600000
273390.60, 2032, 35.62947702, 139.78702530, 45.0709, -3963413.3192, 3350882.7014, 3694880.0553, -0.922047, 1.552559, 330.310977, -1.771000, 3.068000, 0.069000, 0.35054500, -0.08014400, -0.14839900, -0.00389000000, 0.00101300000, -0.02088000000
273390.70, 2032, 35.62947978, 139.78702335, 45.0780, -3963413.0737, 3350882.7245, 3694880.3083, -0.915149, 1.592334, 330.191344, -1.752000, 3.057000, 0.078000, -0.02619200, -0.05378100, -0.03805800, 0.00501700000, 0.01495500000, -0.01870000000
273390.80, 2032, 35.62948254, 139.78702142, 45.0846, -3963412.8283, 3350882.7463, 3694880.5613, -0.863727, 1.648885, 330.098051, -1.747000, 3.075000, 0.058000, 0.48445100, 0.24238100, -0.08510800, 0.01384300000, 0.00709300000, -0.01380900000
273390.90, 2032, 35.62948531, 139.78701947, 45.0910, -3963412.5819, 3350882.7686, 3694880.8149, -0.829577, 1.705760, 329.992929, -1.772000, 3.090000, 0.050000, -0.25096800, -0.20199500, -0.01200300, 0.01058900000, 0.00233100000, -0.02102300000
273391.00, 2032, 35.62948810, 139.78701750, 45.0974, -3963412.3331, 3350882.7917, 3694881.0700, -0.777797, 1.723266, 329.875950, -1.795000, 3.092000, 0.084000, 0.15501100, -0.22204600, -0.29777900, 0.00514700000, 0.00759100000, -0.02014100000
273391.10, 2032, 35.62949091, 139.78701551, 45.1041, -3963412.0819, 3350882.8161, 3694881.3273, -0.723228, 1.691935, 329.771096, -1.821000, 3.136000, 0.062000, 0.27601300, -0.44504400, -0.05551200, 0.00961100000, -0.01182700000, -0.01721700000
273391.20, 2032, 35.62949373, 139.78701348, 45.1115, -3963411.8288, 3350882.8424, 3694881.5860, -0.735779, 1.690054, 329.663845, -1.845000, 3.126000, 0.084000, 0.17933200, -0.13011600, -0.19080300, -0.00444600000, 0.00972100000, -0.01978100000
273391.30, 2032, 35.62949657, 139.78701144, 45.1191, -3963411.5738, 3350882.8693, 3694881.8466, -0.715626, 1.717501, 329.555992, -1.861000, 3.179000, 0.060000, 0.35708000, -0.11066800, 0.05084700, 0.01191200000, -0.00270900000, -0.01745000000
273391.40, 2032, 35.62949945, 139.78700936, 45.1267, -3963411.3151, 3350882.8968, 3694882.1104, -0.706446, 1.705792, 329.445816, -1.900000, 3.222000, 0.068000, 0.42537900, 0.13691500, 0.18076300, 0.00324100000, -0.01345900000, -0.02131400000
273391.50, 2032, 35.62950237, 139.78700726, 45.1322, -3963411.0514, 3350882.9231, 3694882.3770, -0.632651, 1.613687, 329.325441, -1.913000, 3.252000, 0.055000, 0.10474300, -0.04527000, 0.19010300, 0.00965700000, -0.00925200000, -0.02259400000
273391.60, 2032, 35.62950530, 139.78700515, 45.1395, -3963410.7877, 3350882.9507, 3694882.6458, -0.565469, 1.626617, 329.215364, -1.913000, 3.259000, 0.081000, 0.14035700, -0.50616500, 0.09222700, 0.01814000000, 0.00907000000, -0.01468200000
273391.70, 2032, 35.62950825, 139.78700301, 45.1475, -3963410.5215, 3350882.9800, 3694882.9167, -0.510667, 1.645980, 329.122251, -1.979000, 3.299000, 0.064000, 0.49086500, 0.05753700, -0.27553000, -0.00055300000, -0.01222900000, -0.02003900000
273391.80, 2032, 35.62951124, 139.78700079, 45.1536, -3963410.2487, 3350883.0118, 3694883.1892, -0.551018, 1.572201, 328.975922, -2.022000, 3.331000, 0.046000, 0.93240600, -0.13537300, 0.41655900, -0.00286400000, -0.01646400000, -0.02636800000
273391.90, 2032, 35.62951423, 139.78699856, 45.1604, -3963409.9742, 3350883.0451, 3694883.4634, -0.576512, 1.555704, 328.841589, -2.052000, 3.357000, 0.039000, 0.37543600, -0.05833900, 0.23975000, -0.00500700000, -0.02039900000, -0.02100400000
273392.00, 2032, 35.62951725, 139.78699628, 45.1689, -3963409.6976, 3350883.0813, 3694883.7400, -0.674340, 1.552972, 328.723134, -2.089000, 3.368000, 0.069000, 0.34312000, -0.18819700, 0.36828200, -0.01843200000, -0.01462200000, -0.02153300000
273392.10, 2032, 35.62952028, 139.78699398, 45.1762, -3963409.4174, 3350883.1178, 3694884.0182, -0.741055, 1.556270, 328.593581, -2.092000, 3.375000, 0.068000, 0.12995700, 0.23607200, 0.07889600, -0.00779500000, 0.00961300000, -0.02640300000
273392.20, 2032, 35.62952336, 139.78699166, 45.1824, -3963409.1340, 3350883.1534, 3694884.2989, -0.757573, 1.556328, 328.446825, -2.103000, 3.417000, 0.084000, 0.30796800, -0.14198900, -0.55583600, 0.00175500000, 0.00717400000, -0.02413700000
273392.30, 2032, 35.62952647, 139.78698931, 45.1891, -3963408.8474, 3350883.1890, 3694884.5837, -0.732770, 1.483718, 328.302753, -2.131000, 3.475000, 0.079000, 0.73023200, -0.47670300, 0.12165900, 0.00925500000, -0.01204700000, -0.02347500000
273392.40, 2032, 35.62952960, 139.78698696, 45.1963, -3963408.5597, 3350883.2246, 3694884.8704, -0.651575, 1.469358, 328.218526, -2.143000, 3.493000, 0.042000, 0.71252000, -0.20292600, 0.29986200, 0.01700700000, -0.00655500000, -0.01017700000
273392.50, 2032, 35.62953274, 139.78698458, 45.2037, -3963408.2703, 3350883.2625, 3694885.1573, -0.641319, 1.535081, 328.147689, -2.175000, 3.464000, 0.094000, -0.91956600, -0.07482600, 0.07248200, -0.01185900000, 0.02545500000, -0.01555600000
273392.60, 2032, 35.62953589, 139.78698215, 45.2111, -3963407.9768, 3350883.3031, 3694885.4463, -0.704943, 1.579680, 328.033363, -2.213000, 3.497000, 0.103000, 1.02250900, -0.25455600, -0.39698600, -0.01018000000, 0.02062500000, -0.02072700000
273392.70, 2032, 35.62953907, 139.78697968, 45.2187, -3963407.6802, 3350883.3450, 3694885.7376, -0.747675, 1.580925, 327.923960, -2.263000, 3.562000, 0.054000, 0.27916100, -0.31086700, -0.11165100, -0.00898400000, -0.01767600000, -0.01756900000
273392.80, 2032, 35.62954228, 139.78697719, 45.2273, -3963407.3816, 3350883.3881, 3694886.0316, -0.804780, 1.596929, 327.827212, -2.257000, 3.540000, 0.122000, 0.19110900, -0.00413100, 0.08279400, -0.01475800000, 0.02403100000, -0.01768800000
273392.90, 2032, 35.62954551, 139.78697469, 45.2345, -3963407.0802, 3350883.4299, 3694886.3275, -0.802849, 1.603844, 327.724284, -2.275000, 3.631000, 0.031000, 0.63185600, 0.30871500, 0.09090900, 0.01128500000, -0.01594900000, -0.01895800000
273393.00, 2032, 35.62954877, 139.78697217, 45.2427, -3963406.7778, 3350883.4722, 3694886.6256, -0.787253, 1.660409, 327.611469, -2.273000, 3.590000, 0.119000, -0.22354000, -0.19610000, -0.08133900, 0.00107000000, 0.02852200000, -0.01957800000
273393.10, 2032, 35.62955204, 139.78696963, 45.2502, -3963406.4723, 3350883.5151, 3694886.9253, -0.757850, 1.641816, 327.499152, -2.329000, 3.661000, 0.053000, 0.41619100, -0.16916600, -0.29911500, 0.00143000000, -0.02361600000, -0.02053200000
273393.20, 2032, 35.62955532, 139.78696707, 45.2584, -3963406.1653, 3350883.5603, 3694887.2259, -0.761604, 1.612302, 327.392788, -2.326000, 3.625000, 0.101000, -0.07226400, -0.14956700, 0.13552800, 0.00134900000, 0.00920000000, -0.01547700000
273393.30, 2032, 35.62955860, 139.78696447, 45.2669, -3963405.8569, 3350883.6075, 3694887.5265, -0.811721, 1.589807, 327.303782, -2.371000, 3.651000, 0.069000, 0.12139600, 0.05951800, 0.13463500, -0.01089200000, -0.01412200000, -0.01742100000
273393.40, 2032, 35.62956189, 139.78696186, 45.2753, -3963405.5470, 3350883.6556, 3694887.8278, -0.876622, 1.567740, 327.182750, -2.362000, 3.641000, 0.097000, 0.47064100, 0.05011700, 0.03378800, -0.00771300000, 0.00788500000, -0.02332500000
